,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,continentExp,PopulationDensity
4276,21/04/2020,21,4,2020,52,2,Cuba,CU,CUB,America,108.9995962
4277,20/04/2020,20,4,2020,49,2,Cuba,CU,CUB,America,108.9995962
4278,19/04/2020,19,4,2020,63,1,Cuba,CU,CUB,America,108.9995962
4279,18/04/2020,18,4,2020,61,4,Cuba,CU,CUB,America,108.9995962
4280,17/04/2020,17,4,2020,48,3,Cuba,CU,CUB,America,108.9995962
4281,16/04/2020,16,4,2020,48,3,Cuba,CU,CUB,America,108.9995962
4282,15/04/2020,15,4,2020,40,0,Cuba,CU,CUB,America,108.9995962
4283,14/04/2020,14,4,2020,57,3,Cuba,CU,CUB,America,108.9995962
4284,13/04/2020,13,4,2020,49,2,Cuba,CU,CUB,America,108.9995962
4285,12/04/2020,12,4,2020,56,1,Cuba,CU,CUB,America,108.9995962
4286,11/04/2020,11,4,2020,49,0,Cuba,CU,CUB,America,108.9995962
4287,10/04/2020,10,4,2020,58,3,Cuba,CU,CUB,America,108.9995962
4288,09/04/2020,9,4,2020,61,1,Cuba,CU,CUB,America,108.9995962
4289,08/04/2020,8,4,2020,46,2,Cuba,CU,CUB,America,108.9995962
4290,07/04/2020,7,4,2020,30,1,Cuba,CU,CUB,America,108.9995962
4291,06/04/2020,6,4,2020,32,2,Cuba,CU,CUB,America,108.9995962
4292,05/04/2020,5,4,2020,19,0,Cuba,CU,CUB,America,108.9995962
4293,04/04/2020,4,4,2020,36,0,Cuba,CU,CUB,America,108.9995962
4294,03/04/2020,3,4,2020,21,0,Cuba,CU,CUB,America,108.9995962
4295,02/04/2020,2,4,2020,26,0,Cuba,CU,CUB,America,108.9995962
4296,01/04/2020,1,4,2020,16,2,Cuba,CU,CUB,America,108.9995962
4297,31/03/2020,31,3,2020,31,1,Cuba,CU,CUB,America,108.9995962
4298,30/03/2020,30,3,2020,20,0,Cuba,CU,CUB,America,108.9995962
4299,29/03/2020,29,3,2020,39,1,Cuba,CU,CUB,America,108.9995962
4300,28/03/2020,28,3,2020,13,0,Cuba,CU,CUB,America,108.9995962
4301,27/03/2020,27,3,2020,10,1,Cuba,CU,CUB,America,108.9995962
4302,26/03/2020,26,3,2020,9,0,Cuba,CU,CUB,America,108.9995962
4303,25/03/2020,25,3,2020,8,0,Cuba,CU,CUB,America,108.9995962
4304,24/03/2020,24,3,2020,5,0,Cuba,CU,CUB,America,108.9995962
4305,23/03/2020,23,3,2020,10,0,Cuba,CU,CUB,America,108.9995962
4306,22/03/2020,22,3,2020,4,0,Cuba,CU,CUB,America,108.9995962
4307,21/03/2020,21,3,2020,5,0,Cuba,CU,CUB,America,108.9995962
4308,20/03/2020,20,3,2020,5,0,Cuba,CU,CUB,America,108.9995962
4309,19/03/2020,19,3,2020,4,1,Cuba,CU,CUB,America,108.9995962
4310,18/03/2020,18,3,2020,3,0,Cuba,CU,CUB,America,108.9995962
4311,15/03/2020,15,3,2020,0,0,Cuba,CU,CUB,America,108.9995962
4312,14/03/2020,14,3,2020,1,0,Cuba,CU,CUB,America,108.9995962
4313,12/03/2020,12,3,2020,3,0,Cuba,CU,CUB,America,108.9995962
4314,22/05/2020,22,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4315,21/05/2020,21,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4316,20/05/2020,20,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4317,19/05/2020,19,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4318,18/05/2020,18,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4319,17/05/2020,17,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4320,16/05/2020,16,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4321,15/05/2020,15,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4322,14/05/2020,14,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4323,13/05/2020,13,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4324,12/05/2020,12,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4325,11/05/2020,11,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4326,10/05/2020,10,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4327,09/05/2020,9,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4328,08/05/2020,8,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4329,07/05/2020,7,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4330,06/05/2020,6,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4331,05/05/2020,5,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4332,04/05/2020,4,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4333,03/05/2020,3,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4334,02/05/2020,2,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4335,01/05/2020,1,5,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4336,30/04/2020,30,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4337,29/04/2020,29,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4338,28/04/2020,28,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4339,27/04/2020,27,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4340,26/04/2020,26,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4341,25/04/2020,25,4,2020,2,0,Curaçao,CW,CUW,America,360.7545045
4342,24/04/2020,24,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4343,23/04/2020,23,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4344,22/04/2020,22,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4345,21/04/2020,21,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4346,20/04/2020,20,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4347,19/04/2020,19,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4348,18/04/2020,18,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4349,17/04/2020,17,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4350,16/04/2020,16,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4351,15/04/2020,15,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4352,14/04/2020,14,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4353,13/04/2020,13,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4354,12/04/2020,12,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4355,11/04/2020,11,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4356,10/04/2020,10,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4357,09/04/2020,9,4,2020,1,0,Curaçao,CW,CUW,America,360.7545045
4358,08/04/2020,8,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4359,07/04/2020,7,4,2020,2,0,Curaçao,CW,CUW,America,360.7545045
4360,06/04/2020,6,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4361,05/04/2020,5,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4362,04/04/2020,4,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4363,03/04/2020,3,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4364,02/04/2020,2,4,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4365,01/04/2020,1,4,2020,2,0,Curaçao,CW,CUW,America,360.7545045
4366,30/03/2020,30,3,2020,1,0,Curaçao,CW,CUW,America,360.7545045
4367,29/03/2020,29,3,2020,0,0,Curaçao,CW,CUW,America,360.7545045
4368,28/03/2020,28,3,2020,1,0,Curaçao,CW,CUW,America,360.7545045
4369,27/03/2020,27,3,2020,1,0,Curaçao,CW,CUW,America,360.7545045
4370,26/03/2020,26,3,2020,0,1,Curaçao,CW,CUW,America,360.7545045
4371,24/03/2020,24,3,2020,3,0,Curaçao,CW,CUW,America,360.7545045
4372,20/03/2020,20,3,2020,2,0,Curaçao,CW,CUW,America,360.7545045
4373,13/03/2020,13,3,2020,1,0,Curaçao,CW,CUW,America,360.7545045
4374,22/05/2020,22,5,2020,1,0,Cyprus,CY,CYP,Europe,128.7083333
4375,21/05/2020,21,5,2020,4,0,Cyprus,CY,CYP,Europe,128.7083333
4376,20/05/2020,20,5,2020,1,0,Cyprus,CY,CYP,Europe,128.7083333
4377,19/05/2020,19,5,2020,1,0,Cyprus,CY,CYP,Europe,128.7083333
4378,18/05/2020,18,5,2020,2,0,Cyprus,CY,CYP,Europe,128.7083333
4379,17/05/2020,17,5,2020,4,0,Cyprus,CY,CYP,Europe,128.7083333
4380,16/05/2020,16,5,2020,3,0,Cyprus,CY,CYP,Europe,128.7083333
4381,15/05/2020,15,5,2020,2,0,Cyprus,CY,CYP,Europe,128.7083333
4382,14/05/2020,14,5,2020,2,1,Cyprus,CY,CYP,Europe,128.7083333
4383,13/05/2020,13,5,2020,2,0,Cyprus,CY,CYP,Europe,128.7083333
4384,12/05/2020,12,5,2020,3,0,Cyprus,CY,CYP,Europe,128.7083333
4385,11/05/2020,11,5,2020,6,1,Cyprus,CY,CYP,Europe,128.7083333
4386,10/05/2020,10,5,2020,1,0,Cyprus,CY,CYP,Europe,128.7083333
4387,09/05/2020,9,5,2020,2,0,Cyprus,CY,CYP,Europe,128.7083333
4388,08/05/2020,8,5,2020,6,0,Cyprus,CY,CYP,Europe,128.7083333
4389,07/05/2020,7,5,2020,5,0,Cyprus,CY,CYP,Europe,128.7083333
4390,06/05/2020,6,5,2020,4,0,Cyprus,CY,CYP,Europe,128.7083333
4391,05/05/2020,5,5,2020,2,0,Cyprus,CY,CYP,Europe,128.7083333
4392,04/05/2020,4,5,2020,8,0,Cyprus,CY,CYP,Europe,128.7083333
4393,03/05/2020,3,5,2020,7,0,Cyprus,CY,CYP,Europe,128.7083333
4394,02/05/2020,2,5,2020,7,0,Cyprus,CY,CYP,Europe,128.7083333
4395,01/05/2020,1,5,2020,7,0,Cyprus,CY,CYP,Europe,128.7083333
4396,30/04/2020,30,4,2020,6,0,Cyprus,CY,CYP,Europe,128.7083333
4397,29/04/2020,29,4,2020,15,0,Cyprus,CY,CYP,Europe,128.7083333
4398,28/04/2020,28,4,2020,5,1,Cyprus,CY,CYP,Europe,128.7083333
4399,27/04/2020,27,4,2020,7,0,Cyprus,CY,CYP,Europe,128.7083333
4400,26/04/2020,26,4,2020,6,0,Cyprus,CY,CYP,Europe,128.7083333
4401,25/04/2020,25,4,2020,9,0,Cyprus,CY,CYP,Europe,128.7083333
4402,24/04/2020,24,4,2020,5,0,Cyprus,CY,CYP,Europe,128.7083333
4403,23/04/2020,23,4,2020,6,2,Cyprus,CY,CYP,Europe,128.7083333
4404,22/04/2020,22,4,2020,12,0,Cyprus,CY,CYP,Europe,128.7083333
4405,21/04/2020,21,4,2020,5,0,Cyprus,CY,CYP,Europe,128.7083333
4406,20/04/2020,20,4,2020,6,0,Cyprus,CY,CYP,Europe,128.7083333
4407,19/04/2020,19,4,2020,26,0,Cyprus,CY,CYP,Europe,128.7083333
4408,18/04/2020,18,4,2020,0,0,Cyprus,CY,CYP,Europe,128.7083333
4409,17/04/2020,17,4,2020,20,0,Cyprus,CY,CYP,Europe,128.7083333
4410,16/04/2020,16,4,2020,20,0,Cyprus,CY,CYP,Europe,128.7083333
4411,15/04/2020,15,4,2020,33,0,Cyprus,CY,CYP,Europe,128.7083333
4412,14/04/2020,14,4,2020,29,1,Cyprus,CY,CYP,Europe,128.7083333
4413,13/04/2020,13,4,2020,17,1,Cyprus,CY,CYP,Europe,128.7083333
4414,12/04/2020,12,4,2020,21,0,Cyprus,CY,CYP,Europe,128.7083333
4415,11/04/2020,11,4,2020,31,0,Cyprus,CY,CYP,Europe,128.7083333
4416,10/04/2020,10,4,2020,38,1,Cyprus,CY,CYP,Europe,128.7083333
4417,09/04/2020,9,4,2020,32,0,Cyprus,CY,CYP,Europe,128.7083333
4418,08/04/2020,8,4,2020,29,0,Cyprus,CY,CYP,Europe,128.7083333
4419,07/04/2020,7,4,2020,19,0,Cyprus,CY,CYP,Europe,128.7083333
4420,06/04/2020,6,4,2020,20,0,Cyprus,CY,CYP,Europe,128.7083333
4421,05/04/2020,5,4,2020,30,0,Cyprus,CY,CYP,Europe,128.7083333
4422,04/04/2020,4,4,2020,40,0,Cyprus,CY,CYP,Europe,128.7083333
4423,03/04/2020,3,4,2020,36,0,Cyprus,CY,CYP,Europe,128.7083333
4424,02/04/2020,2,4,2020,58,1,Cyprus,CY,CYP,Europe,128.7083333
4425,01/04/2020,1,4,2020,32,1,Cyprus,CY,CYP,Europe,128.7083333
4426,31/03/2020,31,3,2020,16,1,Cyprus,CY,CYP,Europe,128.7083333
4427,30/03/2020,30,3,2020,35,1,Cyprus,CY,CYP,Europe,128.7083333
4428,29/03/2020,29,3,2020,17,0,Cyprus,CY,CYP,Europe,128.7083333
4429,28/03/2020,28,3,2020,16,2,Cyprus,CY,CYP,Europe,128.7083333
4430,27/03/2020,27,3,2020,14,0,Cyprus,CY,CYP,Europe,128.7083333
4431,26/03/2020,26,3,2020,8,0,Cyprus,CY,CYP,Europe,128.7083333
4432,25/03/2020,25,3,2020,8,3,Cyprus,CY,CYP,Europe,128.7083333
4433,24/03/2020,24,3,2020,21,0,Cyprus,CY,CYP,Europe,128.7083333
4434,23/03/2020,23,3,2020,11,0,Cyprus,CY,CYP,Europe,128.7083333
4435,22/03/2020,22,3,2020,17,0,Cyprus,CY,CYP,Europe,128.7083333
4436,21/03/2020,21,3,2020,9,0,Cyprus,CY,CYP,Europe,128.7083333
4437,20/03/2020,20,3,2020,0,0,Cyprus,CY,CYP,Europe,128.7083333
4438,19/03/2020,19,3,2020,18,0,Cyprus,CY,CYP,Europe,128.7083333
4439,18/03/2020,18,3,2020,0,0,Cyprus,CY,CYP,Europe,128.7083333
4440,17/03/2020,17,3,2020,10,0,Cyprus,CY,CYP,Europe,128.7083333
4441,16/03/2020,16,3,2020,9,0,Cyprus,CY,CYP,Europe,128.7083333
4442,15/03/2020,15,3,2020,7,0,Cyprus,CY,CYP,Europe,128.7083333
4443,14/03/2020,14,3,2020,8,0,Cyprus,CY,CYP,Europe,128.7083333
4444,12/03/2020,12,3,2020,4,0,Cyprus,CY,CYP,Europe,128.7083333
4445,10/03/2020,10,3,2020,2,0,Cyprus,CY,CYP,Europe,128.7083333
4446,22/05/2020,22,5,2020,33,2,Czechia,CZ,CZE,Europe,137.6577053
4447,21/05/2020,21,5,2020,74,2,Czechia,CZ,CZE,Europe,137.6577053
4448,20/05/2020,20,5,2020,61,5,Czechia,CZ,CZE,Europe,137.6577053
4449,19/05/2020,19,5,2020,111,0,Czechia,CZ,CZE,Europe,137.6577053
4450,18/05/2020,18,5,2020,20,1,Czechia,CZ,CZE,Europe,137.6577053
4451,17/05/2020,17,5,2020,49,1,Czechia,CZ,CZE,Europe,137.6577053
4452,16/05/2020,16,5,2020,55,2,Czechia,CZ,CZE,Europe,137.6577053
4453,15/05/2020,15,5,2020,82,3,Czechia,CZ,CZE,Europe,137.6577053
4454,14/05/2020,14,5,2020,48,7,Czechia,CZ,CZE,Europe,137.6577053
4455,13/05/2020,13,5,2020,45,1,Czechia,CZ,CZE,Europe,137.6577053
4456,12/05/2020,12,5,2020,53,2,Czechia,CZ,CZE,Europe,137.6577053
4457,11/05/2020,11,5,2020,28,4,Czechia,CZ,CZE,Europe,137.6577053
4458,10/05/2020,10,5,2020,18,3,Czechia,CZ,CZE,Europe,137.6577053
4459,09/05/2020,9,5,2020,46,3,Czechia,CZ,CZE,Europe,137.6577053
4460,08/05/2020,8,5,2020,57,8,Czechia,CZ,CZE,Europe,137.6577053
4461,07/05/2020,7,5,2020,78,5,Czechia,CZ,CZE,Europe,137.6577053
4462,06/05/2020,6,5,2020,77,5,Czechia,CZ,CZE,Europe,137.6577053
4463,05/05/2020,5,5,2020,38,4,Czechia,CZ,CZE,Europe,137.6577053
4464,04/05/2020,4,5,2020,26,3,Czechia,CZ,CZE,Europe,137.6577053
4465,03/05/2020,3,5,2020,18,5,Czechia,CZ,CZE,Europe,137.6577053
4466,02/05/2020,2,5,2020,55,4,Czechia,CZ,CZE,Europe,137.6577053
4467,01/05/2020,1,5,2020,103,9,Czechia,CZ,CZE,Europe,137.6577053
4468,30/04/2020,30,4,2020,75,0,Czechia,CZ,CZE,Europe,137.6577053
4469,29/04/2020,29,4,2020,55,4,Czechia,CZ,CZE,Europe,137.6577053
4470,28/04/2020,28,4,2020,45,2,Czechia,CZ,CZE,Europe,137.6577053
4471,27/04/2020,27,4,2020,52,3,Czechia,CZ,CZE,Europe,137.6577053
4472,26/04/2020,26,4,2020,79,3,Czechia,CZ,CZE,Europe,137.6577053
4473,25/04/2020,25,4,2020,85,2,Czechia,CZ,CZE,Europe,137.6577053
4474,24/04/2020,24,4,2020,52,3,Czechia,CZ,CZE,Europe,137.6577053
4475,23/04/2020,23,4,2020,95,9,Czechia,CZ,CZE,Europe,137.6577053
4476,22/04/2020,22,4,2020,127,5,Czechia,CZ,CZE,Europe,137.6577053
4477,21/04/2020,21,4,2020,127,8,Czechia,CZ,CZE,Europe,137.6577053
4478,20/04/2020,20,4,2020,133,7,Czechia,CZ,CZE,Europe,137.6577053
4479,19/04/2020,19,4,2020,105,8,Czechia,CZ,CZE,Europe,137.6577053
4480,18/04/2020,18,4,2020,116,4,Czechia,CZ,CZE,Europe,137.6577053
4481,17/04/2020,17,4,2020,130,3,Czechia,CZ,CZE,Europe,137.6577053
4482,16/04/2020,16,4,2020,162,5,Czechia,CZ,CZE,Europe,137.6577053
4483,15/04/2020,15,4,2020,82,18,Czechia,CZ,CZE,Europe,137.6577053
4484,14/04/2020,14,4,2020,68,5,Czechia,CZ,CZE,Europe,137.6577053
4485,13/04/2020,13,4,2020,89,9,Czechia,CZ,CZE,Europe,137.6577053
4486,12/04/2020,12,4,2020,170,10,Czechia,CZ,CZE,Europe,137.6577053
4487,11/04/2020,11,4,2020,163,7,Czechia,CZ,CZE,Europe,137.6577053
4488,10/04/2020,10,4,2020,257,13,Czechia,CZ,CZE,Europe,137.6577053
4489,09/04/2020,9,4,2020,295,11,Czechia,CZ,CZE,Europe,137.6577053
4490,08/04/2020,8,4,2020,195,10,Czechia,CZ,CZE,Europe,137.6577053
4491,07/04/2020,7,4,2020,235,11,Czechia,CZ,CZE,Europe,137.6577053
4492,06/04/2020,6,4,2020,115,8,Czechia,CZ,CZE,Europe,137.6577053
4493,05/04/2020,5,4,2020,282,6,Czechia,CZ,CZE,Europe,137.6577053
4494,04/04/2020,4,4,2020,332,9,Czechia,CZ,CZE,Europe,137.6577053
4495,03/04/2020,3,4,2020,269,5,Czechia,CZ,CZE,Europe,137.6577053
4496,02/04/2020,2,4,2020,281,8,Czechia,CZ,CZE,Europe,137.6577053
4497,01/04/2020,1,4,2020,306,7,Czechia,CZ,CZE,Europe,137.6577053
4498,31/03/2020,31,3,2020,173,8,Czechia,CZ,CZE,Europe,137.6577053
4499,30/03/2020,30,3,2020,166,5,Czechia,CZ,CZE,Europe,137.6577053
4500,29/03/2020,29,3,2020,384,2,Czechia,CZ,CZE,Europe,137.6577053
4501,28/03/2020,28,3,2020,217,0,Czechia,CZ,CZE,Europe,137.6577053
4502,27/03/2020,27,3,2020,408,3,Czechia,CZ,CZE,Europe,137.6577053
4503,26/03/2020,26,3,2020,260,3,Czechia,CZ,CZE,Europe,137.6577053
4504,25/03/2020,25,3,2020,158,2,Czechia,CZ,CZE,Europe,137.6577053
4505,24/03/2020,24,3,2020,71,0,Czechia,CZ,CZE,Europe,137.6577053
4506,23/03/2020,23,3,2020,170,1,Czechia,CZ,CZE,Europe,137.6577053
4507,22/03/2020,22,3,2020,91,0,Czechia,CZ,CZE,Europe,137.6577053
4508,21/03/2020,21,3,2020,210,0,Czechia,CZ,CZE,Europe,137.6577053
4509,20/03/2020,20,3,2020,172,0,Czechia,CZ,CZE,Europe,137.6577053
4510,19/03/2020,19,3,2020,88,0,Czechia,CZ,CZE,Europe,137.6577053
4511,18/03/2020,18,3,2020,90,0,Czechia,CZ,CZE,Europe,137.6577053
4512,17/03/2020,17,3,2020,46,0,Czechia,CZ,CZE,Europe,137.6577053
4513,16/03/2020,16,3,2020,84,0,Czechia,CZ,CZE,Europe,137.6577053
4514,15/03/2020,15,3,2020,64,0,Czechia,CZ,CZE,Europe,137.6577053
4515,14/03/2020,14,3,2020,34,0,Czechia,CZ,CZE,Europe,137.6577053
4516,13/03/2020,13,3,2020,22,0,Czechia,CZ,CZE,Europe,137.6577053
4517,12/03/2020,12,3,2020,31,0,Czechia,CZ,CZE,Europe,137.6577053
4518,11/03/2020,11,3,2020,23,0,Czechia,CZ,CZE,Europe,137.6577053
4519,10/03/2020,10,3,2020,8,0,Czechia,CZ,CZE,Europe,137.6577053
4520,09/03/2020,9,3,2020,6,0,Czechia,CZ,CZE,Europe,137.6577053
4521,08/03/2020,8,3,2020,7,0,Czechia,CZ,CZE,Europe,137.6577053
4522,07/03/2020,7,3,2020,7,0,Czechia,CZ,CZE,Europe,137.6577053
4523,06/03/2020,6,3,2020,4,0,Czechia,CZ,CZE,Europe,137.6577053
4524,05/03/2020,5,3,2020,3,0,Czechia,CZ,CZE,Europe,137.6577053
4525,04/03/2020,4,3,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4526,03/03/2020,3,3,2020,2,0,Czechia,CZ,CZE,Europe,137.6577053
4527,02/03/2020,2,3,2020,3,0,Czechia,CZ,CZE,Europe,137.6577053
4528,01/03/2020,1,3,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4529,29/02/2020,29,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4530,28/02/2020,28,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4531,27/02/2020,27,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4532,26/02/2020,26,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4533,25/02/2020,25,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4534,24/02/2020,24,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4535,23/02/2020,23,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4536,22/02/2020,22,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4537,21/02/2020,21,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4538,20/02/2020,20,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4539,19/02/2020,19,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4540,18/02/2020,18,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4541,17/02/2020,17,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4542,16/02/2020,16,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4543,15/02/2020,15,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4544,14/02/2020,14,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4545,13/02/2020,13,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4546,12/02/2020,12,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4547,11/02/2020,11,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4548,10/02/2020,10,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4549,09/02/2020,9,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4550,08/02/2020,8,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4551,07/02/2020,7,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4552,06/02/2020,6,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4553,05/02/2020,5,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4554,04/02/2020,4,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4555,03/02/2020,3,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4556,02/02/2020,2,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4557,01/02/2020,1,2,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4558,31/01/2020,31,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4559,30/01/2020,30,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4560,29/01/2020,29,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4561,28/01/2020,28,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4562,27/01/2020,27,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4563,26/01/2020,26,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4564,25/01/2020,25,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4565,24/01/2020,24,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4566,23/01/2020,23,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4567,22/01/2020,22,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4568,21/01/2020,21,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4569,20/01/2020,20,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4570,19/01/2020,19,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4571,18/01/2020,18,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4572,17/01/2020,17,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4573,16/01/2020,16,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4574,15/01/2020,15,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4575,14/01/2020,14,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4576,13/01/2020,13,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4577,12/01/2020,12,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4578,11/01/2020,11,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4579,10/01/2020,10,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4580,09/01/2020,9,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4581,08/01/2020,8,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4582,07/01/2020,7,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4583,06/01/2020,6,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4584,05/01/2020,5,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4585,04/01/2020,4,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4586,03/01/2020,3,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4587,02/01/2020,2,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4588,01/01/2020,1,1,2020,0,0,Czechia,CZ,CZE,Europe,137.6577053
4589,31/12/2019,31,12,2019,0,0,Czechia,CZ,CZE,Europe,137.6577053
4590,22/05/2020,22,5,2020,110,2,Democratic_Republic_of_the_Congo,CD,COD,Africa,37.08259236
4591,21/05/2020,21,5,2020,104,0,Democratic_Republic_of_the_Congo,CD,COD,Africa,37.08259236
4592,20/05/2020,20,5,2020,102,0,Democratic_Republic_of_the_Congo,CD,COD,Africa,37.08259236
4593,19/05/2020,19,5,2020,175,1,Democratic_Republic_of_the_Congo,CD,COD,Africa,37.08259236
4594,18/05/2020,18,5,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,Africa,37.08259236
4595,17/05/2020,17,5,2020,85,0,Democratic_Republic_of_the_Congo,CD,COD,Africa,37.08259236
